lam,seed,r2,rho_pearson,rho_spearman,kl,entropia,tv,hoyer,best_epoch
0.0,0,0.6132301306364873,0.9995884003748885,0.706457400922884,0.003769291996265878,5.184658434476969,0.016751966997981073,0.34826826878420836,362
0.0,1,0.5930376684135656,0.9997424970727128,0.706457400922884,0.0027652006047497587,5.1700971968105724,0.016462031858307975,0.35485846784215574,269
0.0,2,0.6125789286628482,0.9995760194492515,0.706457400922884,0.003939574513528768,5.18684368140622,0.01642076585974012,0.3472368254016972,441
0.01,0,0.6199708069043489,0.9995262611665225,0.706457400922884,0.004232352318981891,5.190755601203611,0.01702173368207046,0.3454539240698406,406
0.01,1,0.6066981641334699,0.9996828027142098,0.706457400922884,0.0033324587017877208,5.179097726904277,0.01678048883165632,0.3508151455078793,321
0.01,2,0.6017724744590927,0.9996501663603156,0.706457400922884,0.0032687059458272917,5.177341800695933,0.016072258672543933,0.35158498695400614,372
1.0,0,0.612636873740328,0.9997057717240072,0.706457400922884,0.0028284237362082446,5.170429270765368,0.015837917955858368,0.3546836828311679,362
1.0,1,0.5937218362659735,0.9997891114752125,0.706457400922884,0.002246607485720067,5.160648948434251,0.015805588236876895,0.35900928686343675,269
1.0,2,0.6101118757463976,0.9996870652932881,0.706457400922884,0.003000816441577153,5.173092352880833,0.015577508988124983,0.35347631160167453,441
