lam,k,r2_media,r2_sd,rho_pearson_media,rho_pearson_sd,rho_spearman_media,rho_spearman_sd,kl_media,kl_sd,entropia_media,entropia_sd,tv_media,tv_sd,hoyer_media,hoyer_sd,best_epoch_media,best_epoch_sd,jaccard
0.0,3,0.6062822425709671,0.011474758143891196,0.9996356389656175,9.274865561767397e-05,0.706457400922884,0.0,0.003491355704848135,0.0006346061423989753,5.180533104231254,0.00910356791621965,0.01654492157200972,0.00018048982511818768,0.3501211873426871,0.004134892835469369,357.3333333333333,86.09490886999843,1.0
0.01,3,0.6094804818323037,0.009412799518737774,0.9996197434136826,8.258620223412128e-05,0.706457400922884,0.0,0.003611172322198968,0.0005389012384245948,5.1823983762679395,0.007290625877202355,0.016624827062090234,0.0004935064724065762,0.34928468551057534,0.0033397924897976463,366.3333333333333,42.782395133200914,1.0
1.0,3,0.6054901952508996,0.010269596321954823,0.9997273161641692,5.432750673242846e-05,0.706457400922884,0.0,0.0026919492211684884,0.0003951920510527276,5.16805685736015,0.006552162816905647,0.01574033839362008,0.00014193788836237769,0.3557230937654264,0.0029092499255839546,357.3333333333333,86.09490886999843,1.0
